,tweet_id
10071,1.253527769633321e+18
10072,1.2535247463538278e+18
10073,1.2535207665465713e+18
10074,1.2535205100857876e+18
10075,1.2535185511992402e+18
10076,1.2535161038437458e+18
10077,1.2535119492388372e+18
10078,1.2535095783119176e+18
10079,1.2535090321925652e+18
10080,1.253506113187623e+18
10081,1.2535006650300088e+18
10082,1.2535005132213576e+18
10083,1.2534976763453645e+18
10084,1.2534970140815237e+18
10085,1.2534965626568704e+18
10086,1.2534942330860216e+18
10087,1.2534935736071864e+18
10088,1.2534934480253665e+18
10089,1.2534919746502287e+18
10090,1.253491169301893e+18
10091,1.253488575661912e+18
10092,1.2534885013932564e+18
10093,1.2534838000230646e+18
10094,1.253477239422718e+18
10095,1.2534771070840586e+18
10096,1.2534771061235958e+18
10097,1.253475219412603e+18
10098,1.253708421536387e+18
10099,1.253706511366357e+18
10100,1.2537054434630492e+18
10101,1.2537048301173842e+18
10102,1.2536973140840038e+18
10103,1.2536967508307763e+18
10104,1.2536943429649285e+18
10105,1.2536911078603407e+18
10106,1.2536909432970158e+18
10107,1.2536825603848602e+18
10108,1.253678908127445e+18
10109,1.2536787006772677e+18
10110,1.2536779454173348e+18
10111,1.2536765117370655e+18
10112,1.253675434786644e+18
10113,1.2536752069688484e+18
10114,1.2536742233164677e+18
10115,1.2536716987019756e+18
10116,1.2536693204435272e+18
10117,1.253666395554005e+18
10118,1.2536639696816333e+18
10119,1.2536639462019154e+18
10120,1.253662531228504e+18
10121,1.2536614737101865e+18
10122,1.2536505227641815e+18
10123,1.253639444055429e+18
10124,1.2536317069276856e+18
10125,1.2536298800901366e+18
10126,1.2536119940428308e+18
10127,1.253611407565828e+18
10128,1.2536009677752852e+18
10129,1.253593256614457e+18
10130,1.2535922579256525e+18
10131,1.253591648728019e+18
10132,1.2535857299444572e+18
10133,1.2535804925546988e+18
10134,1.2535787874989875e+18
10135,1.2535770537247048e+18
10136,1.2535763952859054e+18
10137,1.2535734006536397e+18
10138,1.253560751601578e+18
10139,1.2535606672247276e+18
10140,1.2535570995832996e+18
10141,1.2535541770007716e+18
10142,1.2535502028223078e+18
10143,1.2535499150887936e+18
10144,1.2535489956722483e+18
10145,1.2535480560516792e+18
10146,1.253545951878406e+18
10147,1.2535452461907886e+18
10148,1.253539773039489e+18
10149,1.2535394078414395e+18
10150,1.253539267084718e+18
10151,1.2535367831506248e+18
10152,1.2535356702423818e+18
10153,1.2535305681443676e+18
10154,1.253527769633321e+18
10155,1.2535247463538278e+18
10156,1.2535207665465713e+18
10157,1.2535205100857876e+18
10158,1.2535185511992402e+18
10159,1.2535161038437458e+18
10160,1.2535119492388372e+18
10161,1.2535095783119176e+18
10162,1.2535090321925652e+18
10163,1.253506113187623e+18
10164,1.2535006650300088e+18
10165,1.2535005132213576e+18
10166,1.2534976763453645e+18
10167,1.2534970140815237e+18
10168,1.2534965626568704e+18
10169,1.2534942330860216e+18
10170,1.2534935736071864e+18
10171,1.2534934480253665e+18
10172,1.2534919746502287e+18
10173,1.253491169301893e+18
10174,1.253488575661912e+18
10175,1.2534885013932564e+18
10176,1.2534838000230646e+18
10177,1.253477239422718e+18
10178,1.2534771070840586e+18
10179,1.2534771061235958e+18
10180,1.253475219412603e+18
10181,1.2538314656007782e+18
10182,1.2538303632538132e+18
10183,1.2538278581343724e+18
10184,1.2538261012956774e+18
10185,1.2538241269359862e+18
10186,1.2538239899709563e+18
10187,1.25382365960679e+18
10188,1.253822491602178e+18
10189,1.2538172792692654e+18
10190,1.253816150598746e+18
10191,1.2538159117457613e+18
10192,1.2538158146267095e+18
10193,1.2538140332008776e+18
10194,1.2538023515945206e+18
10195,1.2538012565121065e+18
10196,1.2537993224136663e+18
10197,1.253796223435395e+18
10198,1.2537957771152837e+18
10199,1.2537944727831593e+18
10200,1.253789933480919e+18
10201,1.2537898504630886e+18
10202,1.2537882792600044e+18
10203,1.2537880024316273e+18
10204,1.25378322279168e+18
10205,1.2537818748680233e+18
10206,1.2537811485196165e+18
10207,1.2537801687509524e+18
10208,1.2537792828638085e+18
10209,1.2537787759694277e+18
10210,1.2537781761085645e+18
10211,1.25377758710238e+18
10212,1.2537746303697551e+18
10213,1.2537746066091254e+18
10214,1.2537745282049966e+18
10215,1.253774334377812e+18
10216,1.2537741925639905e+18
10217,1.2537734823929897e+18
10218,1.253771378030977e+18
10219,1.2537678698438656e+18
10220,1.2537676721996964e+18
10221,1.253766724509479e+18
10222,1.253765004702163e+18
10223,1.2537623425270784e+18
10224,1.2537615924933304e+18
10225,1.2537614857187328e+18
10226,1.253760631779537e+18
10227,1.253758584598532e+18
10228,1.2537535418076242e+18
10229,1.2537499590626263e+18
10230,1.2537473389815398e+18
10231,1.253743048925692e+18
10232,1.253743039870374e+18
10233,1.253739377513169e+18
10234,1.2537342023418102e+18
10235,1.253731479231873e+18
10236,1.2537205276273336e+18
10237,1.2537203387074929e+18
10238,1.2537191230302413e+18
10239,1.253717955365548e+18
10240,1.253708421536387e+18
10241,1.253706511366357e+18
10242,1.2537054434630492e+18
10243,1.2537048301173842e+18
10244,1.2536973140840038e+18
10245,1.2536967508307763e+18
10246,1.2536943429649285e+18
10247,1.2536911078603407e+18
10248,1.2536909432970158e+18
10249,1.2536825603848602e+18
10250,1.253678908127445e+18
10251,1.2536787006772677e+18
10252,1.2536779454173348e+18
10253,1.2536765117370655e+18
10254,1.253675434786644e+18
10255,1.2536752069688484e+18
10256,1.2536742233164677e+18
10257,1.2536716987019756e+18
10258,1.2536693204435272e+18
10259,1.253666395554005e+18
10260,1.2536639696816333e+18
10261,1.2536639462019154e+18
10262,1.253662531228504e+18
10263,1.2536614737101865e+18
10264,1.2536505227641815e+18
10265,1.253639444055429e+18
10266,1.2536317069276856e+18
10267,1.2536298800901366e+18
10268,1.2536119940428308e+18
10269,1.253611407565828e+18
10270,1.2536009677752852e+18
10271,1.253593256614457e+18
10272,1.2535922579256525e+18
10273,1.253591648728019e+18
10274,1.2535857299444572e+18
10275,1.2535804925546988e+18
10276,1.2535787874989875e+18
10277,1.2535770537247048e+18
10278,1.2726787288379515e+18
10279,1.272678127081345e+18
10280,1.272662368988758e+18
10281,1.272656240632574e+18
10282,1.27265292144896e+18
10283,1.2726223075722486e+18
10284,1.272613578613252e+18
10285,1.2725910983477617e+18
10286,1.2725839569787822e+18
10287,1.272568840166269e+18
10288,1.2725614259538207e+18
10289,1.2725578808021893e+18
10290,1.2725527017048556e+18
10291,1.2725526639561196e+18
10292,1.2725368211513303e+18
10293,1.272533884706554e+18
10294,1.2725249235466936e+18
10295,1.2725196868073226e+18
10296,1.2725168129457234e+18
10297,1.2724851347139256e+18
10298,1.2724776181772165e+18
10299,1.2724770166343311e+18
10300,1.272474662702891e+18
10301,1.2724689289928745e+18
10302,1.2724670677367808e+18
10303,1.2724622849928315e+18
10304,1.272458886058918e+18
10305,1.2724440152213586e+18
10306,1.2724326610978324e+18
10307,1.2724268314890568e+18
10308,1.272419046885978e+18
10309,1.272416552051077e+18
10310,1.27241323061948e+18
10311,1.2724039720289157e+18
10312,1.2724033605121802e+18
10313,1.272386713084625e+18
10314,1.272386622890193e+18
10315,1.2723774742072812e+18
10316,1.2723374309689713e+18
10317,1.2723370647643464e+18
10318,1.2723272035445965e+18
10319,1.291883674418389e+18
10320,1.2918830565220434e+18
10321,1.2918827935937208e+18
10322,1.2918823339691622e+18
10323,1.291881818036134e+18
10324,1.2918758237551862e+18
10325,1.2918737771233935e+18
10326,1.2918723687810785e+18
10327,1.2918693276253553e+18
10328,1.2918678891805737e+18
10329,1.291866170111361e+18
10330,1.2918634700575048e+18
10331,1.2918585629778657e+18
10332,1.2918541951303434e+18
10333,1.2918523063513498e+18
10334,1.291851541062783e+18
10335,1.2918505111850598e+18
10336,1.2918464145370522e+18
10337,1.2918463693937295e+18
10338,1.2918433534920417e+18
10339,1.2918430149193646e+18
10340,1.2918415827449815e+18
10341,1.2918405297355735e+18
10342,1.2918403011208397e+18
10343,1.291840258363945e+18
10344,1.291835767770108e+18
10345,1.291834717327827e+18
10346,1.2918341693629153e+18
10347,1.2918330091930952e+18
10348,1.2918312717446144e+18
10349,1.29183017893145e+18
10350,1.2918291285223793e+18
10351,1.291827579884716e+18
10352,1.291824550196306e+18
10353,1.291823461761872e+18
10354,1.291822771253764e+18
10355,1.2918199651134136e+18
10356,1.2918182630981755e+18
10357,1.2918178819829637e+18
10358,1.291815651166675e+18
10359,1.2918137956905042e+18
10360,1.2918099443547095e+18
10361,1.2918075982037647e+18
10362,1.2918070959315968e+18
10363,1.2918068226518876e+18
10364,1.2918052964451615e+18
10365,1.2918052907870044e+18
10366,1.2918049323544044e+18
10367,1.2918046461098844e+18
10368,1.2918040865606e+18
10369,1.2918025328434176e+18
10370,1.291801768200794e+18
10371,1.2918005628585656e+18
10372,1.2918003884341453e+18
10373,1.2918000182365225e+18
10374,1.2917999739153285e+18
10375,1.2917975912737915e+18
10376,1.2917975172108042e+18
10377,1.2917971503183667e+18
10378,1.2917970528763658e+18
10379,1.2917964652501852e+18
10380,1.291794108491563e+18
10381,1.2917915223465902e+18
10382,1.291789947825873e+18
10383,1.291789520107602e+18
10384,1.291787380735656e+18
10385,1.2917871088441016e+18
10386,1.291785181527933e+18
10387,1.2917848192490537e+18
10388,1.2917848061921444e+18
10389,1.2917847994015662e+18
10390,1.2917846790879846e+18
10391,1.291784642224423e+18
10392,1.2917843124009329e+18
10393,1.2917840173903954e+18
10394,1.2917829936992748e+18
10395,1.2917825144120689e+18
10396,1.2917823756979814e+18
10397,1.2917822932420403e+18
10398,1.2917820172653486e+18
10399,1.2917817105315922e+18
10400,1.291781058317312e+18
10401,1.2917810559727452e+18
10402,1.2917808351091548e+18
10403,1.2917801573516247e+18
10404,1.2917798663297434e+18
10405,1.2917795230763827e+18
10406,1.291779450590212e+18
10407,1.2917793499311268e+18
10408,1.2917775977439314e+18
10409,1.2917767262222213e+18
10410,1.2917764602108846e+18
10411,1.2917758409890202e+18
10412,1.29177556231526e+18
10413,1.2917749570438226e+18
10414,1.2917749561879962e+18
10415,1.291773919091884e+18
10416,1.2917738906459873e+18
10417,1.2917734104989696e+18
10418,1.2917729066455532e+18
10419,1.237708121147138e+18
10420,1.2377075659847762e+18
10421,1.2377041368308777e+18
10422,1.237703956127576e+18
10423,1.2377031342538506e+18
10424,1.237702856339325e+18
10425,1.2377014985549783e+18
10426,1.2377011631281723e+18
10427,1.2377009934769644e+18
10428,1.237700992889688e+18
10429,1.2376997313479475e+18
10430,1.237696665664e+18
10431,1.23769575355392e+18
10432,1.237695119215788e+18
10433,1.2376950414156431e+18
10434,1.2376934860669583e+18
10435,1.2376927219319767e+18
10436,1.237688387261227e+18
10437,1.2376883530482893e+18
10438,1.237687106681606e+18
10439,1.237686707220349e+18
10440,1.2376866062886216e+18
10441,1.237684539067183e+18
10442,1.2376843509399962e+18
10443,1.2376694154302587e+18
10444,1.237651063001559e+18
10445,1.237648681790251e+18
10446,1.2376479134147338e+18
10447,1.2376467440887603e+18
10448,1.2376457468847473e+18
10449,1.237641265174311e+18
10450,1.2376398937042166e+18
10451,1.237639116256211e+18
10452,1.2376385090763205e+18
10453,1.237637863279399e+18
10454,1.2376373060281508e+18
10455,1.237624835754414e+18
10456,1.2376244842800087e+18
10457,1.2376129146824212e+18
10458,1.2376119153391698e+18
10459,1.2376082232317338e+18
10460,1.2376080741326395e+18
10461,1.2376030365176422e+18
10462,1.2375997712813384e+18
10463,1.23759909538184e+18
10464,1.2375989498394993e+18
10465,1.237598935058768e+18
10466,1.2375984789659525e+18
10467,1.2375978021940306e+18
10468,1.2375963618491105e+18
10469,1.2375950844066816e+18
10470,1.2375921728886088e+18
10471,1.237591071485358e+18
10472,1.2375864105818153e+18
10473,1.2375852786104975e+18
10474,1.2375838834423726e+18
10475,1.237583747488166e+18
10476,1.2375800263184876e+18
10477,1.237576613237125e+18
10478,1.2375716489470198e+18
10479,1.2375687302189384e+18
10480,1.23756847963025e+18
10481,1.237568074024276e+18
10482,1.237566752688468e+18
10483,1.2375617491816284e+18
10484,1.2375576377025126e+18
10485,1.2375574943579791e+18
10486,1.2375566629295104e+18
10487,1.237556492057772e+18
10488,1.237554249531179e+18
10489,1.2375513869564475e+18
10490,1.2375485674865418e+18
10491,1.237548474645635e+18
10492,1.2375475428558395e+18
10493,1.2375466583693967e+18
10494,1.2375465996113797e+18
10495,1.2375454189442048e+18
10496,1.2375454024479744e+18
10497,1.237545332147286e+18
10498,1.237542780571775e+18
10499,1.2375413763104072e+18
10500,1.2375402795963802e+18
10501,1.2375381056425165e+18
10502,1.237536794419196e+18
10503,1.2375359547320852e+18
10504,1.2375355642801684e+18
10505,1.23753515388006e+18
10506,1.2375344096008233e+18
10507,1.2375334082652529e+18
10508,1.2375332587425628e+18
10509,1.2375321190914007e+18
10510,1.2375320182393897e+18
10511,1.2375305022627062e+18
10512,1.2375303511377838e+18
10513,1.2962332064260751e+18
10514,1.296231351117656e+18
10515,1.2962226070549627e+18
10516,1.296218199315247e+18
10517,1.2962135196589138e+18
10518,1.296213084818768e+18
10519,1.296212006119211e+18
10520,1.2962062210962268e+18
10521,1.2961992143225938e+18
10522,1.2961802601998582e+18
10523,1.2961725797202698e+18
10524,1.2961557749269545e+18
10525,1.2961499896353505e+18
10526,1.2961474355137618e+18
10527,1.2961351027711386e+18
10528,1.296125308312191e+18
10529,1.296123669635162e+18
10530,1.2961013687095788e+18
10531,1.2960963921133527e+18
10532,1.296095214868693e+18
10533,1.2960945337810166e+18
10534,1.2960942334352794e+18
10535,1.296092967401382e+18
10536,1.2960869894653215e+18
10537,1.2960841067620065e+18
10538,1.2960791485578568e+18
10539,1.2960732012026634e+18
10540,1.296072112571134e+18
10541,1.296067743750316e+18
10542,1.296066632494842e+18
10543,1.296061622633431e+18
10544,1.2960441385513738e+18
10545,1.2960273036680602e+18
10546,1.296025932856062e+18
10547,1.2960085024235643e+18
10548,1.2959820520058798e+18
10549,1.29597339006754e+18
10550,1.2959714786308751e+18
10551,1.295961258588422e+18
10552,1.295959756796883e+18
10553,1.2959468693951857e+18
10554,1.2959385950108713e+18
10555,1.295917833918886e+18
10556,1.2959007389509632e+18
10557,1.2958923504225894e+18
10558,1.295888482368467e+18
10559,1.295887845270397e+18
10560,1.3582023652166615e+18
10561,1.3581867840945234e+18
10562,1.3581831852266004e+18
10563,1.358183151512785e+18
10564,1.3581774457115935e+18
10565,1.358167782488068e+18
10566,1.3581594961498767e+18
10567,1.3581566864317153e+18
10568,1.358142395750224e+18
10569,1.358142367870681e+18
10570,1.358136999220183e+18
10571,1.358128870852092e+18
10572,1.3581272538303447e+18
10573,1.3581258038763397e+18
10574,1.358124675650515e+18
10575,1.358111593511465e+18
10576,1.358097306533433e+18
10577,1.358096118039642e+18
10578,1.3580935513814671e+18
10579,1.3580912363394212e+18
10580,1.3580903782352814e+18
10581,1.358084725303251e+18
10582,1.3580826773589402e+18
10583,1.3580772368559186e+18
10584,1.3580699313639424e+18
10585,1.358067216260993e+18
10586,1.358050654829224e+18
10587,1.3580377430628188e+18
10588,1.3580283787633623e+18
10589,1.3580218029461463e+18
10590,1.358014163545686e+18
10591,1.3580090775368172e+18
10592,1.3579683786950902e+18
10593,1.3579678595828695e+18
10594,1.3579613341810893e+18
10595,1.3579555116484116e+18
10596,1.357954178581078e+18
10597,1.3579366653821133e+18
10598,1.3579231795497943e+18
10599,1.357912041420247e+18
10600,1.3578961057495286e+18
10601,1.3578906402778767e+18
10602,1.3578859030421422e+18
10603,1.3578854809021358e+18
10604,1.3578767784093532e+18
10605,1.3578658009048105e+18
10606,1.3578646184592302e+18
10607,1.3578643756258673e+18
10608,1.357859014680449e+18
10609,1.3578578601311685e+18
10610,1.3578573738351862e+18
10611,1.3578430648955945e+18
10612,1.3578336747550802e+18
10613,1.357816943886164e+18
10614,1.3578057863452672e+18
10615,1.3578050266771702e+18
10616,1.3578000056214733e+18
10617,1.3577938054711542e+18
10618,1.357787457845035e+18
10619,1.3577868579924582e+18
10620,1.357784276390056e+18
10621,1.3577807596589097e+18
10622,1.3577807212769116e+18
10623,1.3577769512142807e+18
10624,1.3577752773682217e+18
10625,1.3577734877803438e+18
10626,1.3577591797091123e+18
10627,1.3577554170997105e+18
10628,1.357744447237292e+18
10629,1.3577437224698552e+18
10630,1.3577340178026578e+18
10631,1.3577320927889408e+18
10632,1.3577290764595446e+18
10633,1.3577173513161318e+18
10634,1.357698410242007e+18
10635,1.3576828693181317e+18
10636,1.3576758758656778e+18
10637,1.357674286052352e+18
10638,1.357648169052615e+18
10639,1.3576422015395062e+18
10640,1.357640257475281e+18
10641,1.357631536305234e+18
10642,1.3576171166653727e+18
10643,1.3576146159626035e+18
10644,1.357604478787203e+18
10645,1.3575955889765417e+18
10646,1.3575802018618655e+18
10647,1.357578923060523e+18
10648,1.3575775381349622e+18
10649,1.3575719770540155e+18
10650,1.3575588273448878e+18
10651,1.3575543955803054e+18
10652,1.3575519187052997e+18
10653,1.3575494428581765e+18
10654,1.3575494032889938e+18
10655,1.357544260950585e+18
10656,1.357533317227184e+18
10657,1.3618213178806395e+18
10658,1.361820551258329e+18
10659,1.361819910419194e+18
10660,1.361811772852822e+18
10661,1.361809891720102e+18
10662,1.3618082593514127e+18
10663,1.361804012375466e+18
10664,1.3618025933583852e+18
10665,1.3617997169214382e+18
10666,1.3617989279561974e+18
10667,1.361798885610455e+18
10668,1.3617985353399992e+18
10669,1.3617984062727823e+18
10670,1.3617982604076032e+18
10671,1.361798074482393e+18
10672,1.361797394036269e+18
10673,1.3617969337700884e+18
10674,1.36179668930091e+18
10675,1.361794089490989e+18
10676,1.361778744562745e+18
10677,1.3617780909433403e+18
10678,1.3617699512629617e+18
10679,1.3617686764925092e+18
10680,1.3617636961254318e+18
10681,1.3617631582185308e+18
10682,1.3617538982774743e+18
10683,1.3617513620658094e+18
10684,1.3617508689205903e+18
10685,1.3617490625763e+18
10686,1.3617480327531848e+18
10687,1.3617417557885215e+18
10688,1.361741607687639e+18
10689,1.3617413200925327e+18
10690,1.3617402063243756e+18
10691,1.3617373455869133e+18
10692,1.361736512086438e+18
10693,1.361734011526201e+18
10694,1.3617299442634015e+18
10695,1.3617279445493514e+18
10696,1.3617249232286106e+18
10697,1.3617249162533478e+18
10698,1.3617228829933568e+18
10699,1.3617225177113887e+18
10700,1.3617223413325578e+18
10701,1.3617221666732524e+18
10702,1.3617125797776794e+18
10703,1.3617086902821478e+18
10704,1.3617014855627244e+18
10705,1.3617010882824438e+18
10706,1.3617010006383084e+18
10707,1.361700680721961e+18
10708,1.3616989847718134e+18
10709,1.3616913478125076e+18
10710,1.3616809517183468e+18
10711,1.36166801378372e+18
10712,1.3616513116415713e+18
10713,1.361650476823892e+18
10714,1.36164761265118e+18
10715,1.3616429997809336e+18
10716,1.361641230782849e+18
10717,1.3616408487447224e+18
10718,1.361637695882158e+18
10719,1.3616376451227525e+18
10720,1.361636906077946e+18
10721,1.361636458247975e+18
10722,1.3616364029501932e+18
10723,1.3616320160647864e+18
10724,1.3616232349663928e+18
10725,1.3616190782265797e+18
10726,1.36161326808789e+18
10727,1.3616050554226074e+18
10728,1.361604908143833e+18
10729,1.361602152934744e+18
10730,1.3616005672906465e+18
10731,1.3616004091487437e+18
10732,1.36158950977169e+18
10733,1.3615845291530076e+18
10734,1.361582955987161e+18
10735,1.361574977649193e+18
10736,1.361570263771603e+18
10737,1.3615698034717082e+18
10738,1.361568835074216e+18
10739,1.3615654483121562e+18
10740,1.3615524520806892e+18
10741,1.361550325920899e+18
10742,1.3615299565561487e+18
10743,1.3615270863646884e+18
10744,1.3615245089269596e+18
10745,1.3615227714576916e+18
10746,1.36152077821107e+18
10747,1.361510775777542e+18
10748,1.3615043004011848e+18
10749,1.361503566385537e+18
10750,1.3615019021905674e+18
10751,1.3614992724332134e+18
10752,1.3614944743004324e+18
10753,1.387553344202453e+18
10754,1.3875425152603136e+18
10755,1.3875388424758968e+18
10756,1.3875351907220644e+18
10757,1.387530670088491e+18
10758,1.3875291551729623e+18
10759,1.387528689739522e+18
10760,1.3875282344227512e+18
10761,1.3875273433344778e+18
10762,1.3875270692198892e+18
10763,1.3875266979106284e+18
10764,1.3875263262659338e+18
10765,1.3875263155956777e+18
10766,1.3875253403989852e+18
10767,1.387525269339009e+18
10768,1.3875230827938038e+18
10769,1.387522186240426e+18
10770,1.387521108270846e+18
10771,1.387515977328468e+18
10772,1.387514181960749e+18
10773,1.3875136573874135e+18
10774,1.38751363505698e+18
10775,1.3874959916040397e+18
10776,1.3874937375641846e+18
10777,1.3874936638366065e+18
10778,1.387493572467839e+18
10779,1.3874932874062766e+18
10780,1.3874926841983017e+18
10781,1.3874921619108372e+18
10782,1.3874911461426872e+18
10783,1.387489825264001e+18
10784,1.3874830927937618e+18
10785,1.3874770341007237e+18
10786,1.387476619942576e+18
10787,1.3874731524065894e+18
10788,1.3874714102479995e+18
10789,1.3874709748582769e+18
10790,1.387470852372025e+18
10791,1.387470134566998e+18
10792,1.3874679200290202e+18
10793,1.3874678161403494e+18
10794,1.3874659032902738e+18
10795,1.387465516349018e+18
10796,1.3874648558594744e+18
10797,1.3874641166594458e+18
10798,1.387462328317272e+18
10799,1.3874609573082604e+18
10800,1.38745626659174e+18
10801,1.3874545460042834e+18
10802,1.3874529826194227e+18
10803,1.387449235990143e+18
10804,1.3874462617504563e+18
10805,1.3874418873893642e+18
10806,1.3874334727095132e+18
10807,1.3874318872498954e+18
10808,1.3874313838077952e+18
10809,1.3874311788741018e+18
10810,1.3874303482592666e+18
10811,1.387429433812865e+18
10812,1.387429082418266e+18
10813,1.3874288979023913e+18
10814,1.3874283041189806e+18
10815,1.3874280410900849e+18
10816,1.3874278677436375e+18
10817,1.3874218105436938e+18
10818,1.3874172239673836e+18
10819,1.3874157057510687e+18
10820,1.3874075265939743e+18
10821,1.387401651808465e+18
10822,1.3873984137135557e+18
10823,1.3873942192167076e+18
10824,1.3873910343557202e+18
10825,1.3873816167716987e+18
10826,1.3873811614171914e+18
10827,1.3873782934190408e+18
10828,1.387376965880062e+18
10829,1.3873687989282693e+18
10830,1.3873562301134316e+18
10831,1.3873419166735647e+18
10832,1.3873080197305508e+18
10833,1.3873013465969787e+18
10834,1.3872962532270694e+18
10835,1.3872945283656786e+18
10836,1.3872938830343455e+18
10837,1.387292553586778e+18
10838,1.3872906156548874e+18
10839,1.387281148745687e+18
10840,1.387265781113647e+18
10841,1.3872657505119803e+18
10842,1.3872648425458647e+18
10843,1.3872629675996692e+18
10844,1.387252367104508e+18
10845,1.3872497963484815e+18
10846,1.387249177692885e+18
10847,1.3872474463344026e+18
10848,1.387247136861954e+18
10849,1.3737862046934958e+18
10850,1.3737861938302853e+18
10851,1.3737859010301133e+18
10852,1.3737857433619988e+18
10853,1.3737855157244357e+18
10854,1.373785432903803e+18
10855,1.373785355707646e+18
10856,1.3737849597276406e+18
10857,1.3737845931830395e+18
10858,1.37378429548825e+18
10859,1.3737837416262124e+18
10860,1.373783592518611e+18
10861,1.3737835844698153e+18
10862,1.3737833152290202e+18
10863,1.3737832634922516e+18
10864,1.3737832266410926e+18
10865,1.3737830763382866e+18
10866,1.3737828127011308e+18
10867,1.3737827436711322e+18
10868,1.3737819086314578e+18
10869,1.373781221684183e+18
10870,1.3737805277156024e+18
10871,1.3737804504943288e+18
10872,1.3737801333546025e+18
10873,1.3737798454825697e+18
10874,1.3737794914834842e+18
10875,1.3737792809713705e+18
10876,1.373779129993159e+18
10877,1.373778665671168e+18
10878,1.373778630808064e+18
10879,1.3737783160423383e+18
10880,1.373778003231175e+18
10881,1.3737779411554796e+18
10882,1.373776566279418e+18
10883,1.3737765394986476e+18
10884,1.3737751706372833e+18
10885,1.373775092614713e+18
10886,1.3737750287565496e+18
10887,1.3737746789097226e+18
10888,1.37377462373351e+18
10889,1.373773894818091e+18
10890,1.3737737326788854e+18
10891,1.3737734670578483e+18
10892,1.3737734434187182e+18
10893,1.373772729116029e+18
10894,1.373772658576343e+18
10895,1.3737725755920466e+18
10896,1.373772468494725e+18
10897,1.3737721598022943e+18
10898,1.3737720693983232e+18
10899,1.373772025823658e+18
10900,1.373771721287811e+18
10901,1.3737714561826816e+18
10902,1.373771168780538e+18
10903,1.3737708526264975e+18
10904,1.373770833487745e+18
10905,1.3737699102837678e+18
10906,1.3737698180049838e+18
10907,1.373769554317484e+18
10908,1.3737691887000005e+18
10909,1.3737690386780692e+18
10910,1.373768894637351e+18
10911,1.373768802945659e+18
10912,1.3737681761109975e+18
10913,1.3737680911092572e+18
10914,1.373767902382289e+18
10915,1.373767887954006e+18
10916,1.3737678444968714e+18
10917,1.3737676987154104e+18
10918,1.373767179074728e+18
10919,1.373767087940907e+18
10920,1.373766398640583e+18
10921,1.3737663243133338e+18
10922,1.3737661919409562e+18
10923,1.3737659131330191e+18
10924,1.3737655774167736e+18
10925,1.3737651852911862e+18
10926,1.3737650974163558e+18
10927,1.3737647347139912e+18
10928,1.3737647092965786e+18
10929,1.3737645975938253e+18
10930,1.3737638125920625e+18
10931,1.373763660150104e+18
10932,1.3737636510107116e+18
10933,1.3737632736868065e+18
10934,1.373763112378237e+18
10935,1.37376293266065e+18
10936,1.3737622758787277e+18
10937,1.3737622703044772e+18
10938,1.373762024707068e+18
10939,1.373761328393941e+18
10940,1.373760547041157e+18
10941,1.3737597476446577e+18
10942,1.3737587657286656e+18
10943,1.3737584286868726e+18
10944,1.373757868910932e+18
10945,1.3737570808263516e+18
10946,1.3737569570230395e+18
10947,1.373756593809023e+18
10948,1.2882545694079017e+18
10949,1.288251674956464e+18
10950,1.2882429277565092e+18
10951,1.2882426456099758e+18
10952,1.288242411424977e+18
10953,1.2882410472527872e+18
10954,1.2882329524348518e+18
10955,1.2882304438552248e+18
10956,1.2882293622952796e+18
10957,1.288223037930836e+18
10958,1.288216014740525e+18
10959,1.2882096599927112e+18
10960,1.2882037684300431e+18
10961,1.2882012191614157e+18
10962,1.2881745867696087e+18
10963,1.2881731862201385e+18
10964,1.2881715226585743e+18
10965,1.2881697454103388e+18
10966,1.2881686859836662e+18
10967,1.2881550341953004e+18
10968,1.288151472903983e+18
10969,1.2881426094126285e+18
10970,1.2881415254912532e+18
10971,1.2881328255064474e+18
10972,1.288128217799225e+18
10973,1.288128102854353e+18
10974,1.2881259544269332e+18
10975,1.2881255795023954e+18
10976,1.2881179437760758e+18
10977,1.288117495434326e+18
10978,1.28811418284433e+18
10979,1.288112876356436e+18
10980,1.288112625180541e+18
10981,1.2881111661415588e+18
10982,1.2881102591316992e+18
10983,1.2881093426177434e+18
10984,1.2881082965161656e+18
10985,1.2881080667270308e+18
10986,1.2881080544167813e+18
10987,1.288107953480966e+18
10988,1.288107735469314e+18
10989,1.288101535478698e+18
10990,1.2880956717912965e+18
10991,1.2880930012905185e+18
10992,1.288092657814831e+18
10993,1.2880924748173394e+18
10994,1.2880901569566515e+18
10995,1.2880901483709563e+18
10996,1.288089804551254e+18
10997,1.288081954940883e+18
10998,1.2880818725437194e+18
10999,1.288069959839613e+18
11000,1.288069191396778e+18
11001,1.288069059939115e+18
11002,1.2880668265938534e+18
11003,1.2880668037850683e+18
11004,1.2880655962073866e+18
11005,1.2880602606122148e+18
11006,1.2880559506293146e+18
11007,1.2880559446146417e+18
11008,1.288055931134042e+18
11009,1.2880531831017103e+18
11010,1.288046683272536e+18
11011,1.2880465353772196e+18
11012,1.2880459830377595e+18
11013,1.2880334387426714e+18
11014,1.288022769234375e+18
11015,1.2880124428455365e+18
11016,1.288011867302969e+18
11017,1.2880115801609216e+18
11018,1.288006282801066e+18
11019,1.2880061036415263e+18
11020,1.2879880469447844e+18
11021,1.2879841060897464e+18
11022,1.287982755993641e+18
