,scores
436,0.001763756346353712
437,0.0009695914298187242
438,0.0031789400060184833
439,-0.0010923504324387666
440,-2.710368591576001e-05
441,0.007680138135063073
442,0.008624128071898551
443,0.16669582078048056
444,0.03174283583894747
445,0.4824841425715993
446,0.013307478660617704
447,0.0001444063357998123
448,0.0003631177003674456
449,0.0009957755914193085
450,0.0005620463141677285
451,0.07515478269145603
452,0.10623635588294154
453,0.004487720537895649
454,0.012325791419131442
455,5.216826381053961e-05
456,0.02970720060574463
457,0.024708227233326743
458,0.0026939406000881906
459,0.0006733524471279683
460,0.008137716464595317
461,0.17047912291607495
462,0.00016690830501989444
463,0.00027102024439875803
464,0.0009098300374352028
465,0.0003162951162729678
466,0.03580955147221929
467,0.010755632253437947
468,0.07856803091342857
469,0.0026939406000881906
470,0.001706872255450031
471,0.0008892065985247032
472,0.00015990529188883592
473,-9.018456102630543e-05
474,0.004232288790616886
475,0.00030185965345898985
476,0.0060798066624906475
477,0.0026939406000881906
478,0.00026838073788804524
479,0.10313018155083666
480,0.05617167515132139
481,0.0008737483932450788
482,0.0026231945749587626
483,0.0008892065985247032
484,0.0004052417966915756
485,0.0049402328744348
486,0.0026939406000881906
487,0.0018586380411425207
488,0.0008892065985247032
489,-5.997875566525604e-05
490,0.0011524203905738776
491,0.000827478416529433
492,0.00031458709540634967
493,0.4466406737646793
494,0.45388443737712014
495,0.0015854371625257917
496,-7.889357640579791e-06
497,-3.032297130934304e-05
498,0.004853175585535947
499,0.21755638274776412
500,0.0007525593706380941
501,0.001261613444148106
502,0.0008892065985247032
503,0.28431372274851463
504,0.004116871367492296
505,0.000767367291385007
506,0.021380605155731734
507,0.02078974654337985
508,0.000818886151797434
509,0.06395028310957837
510,0.0003293550336703393
511,0.0008538908775699263
512,0.004413837391101879
513,-5.018444322250962e-05
514,0.018801866252619658
515,0.13942813734725865
516,0.023208384334217576
517,0.016767262959935483
518,0.05854830606266848
519,0.0003702739118062587
520,0.0016543510344768017
521,0.0006278957330365723
522,0.024032458586731958
523,0.0012904923095348234
524,0.0016543510344768017
525,0.000575014329712749
526,0.0025579964804077803
527,0.002156558814619274
528,-0.00048705839420900426
529,0.00018578238006841555
530,0.00373429165063003
531,0.01145693897913837
532,-8.834176733237596e-06
533,0.0004788971811461321
534,-2.569190405070124e-05
535,0.15172945176712951
536,0.0051597789619016576
537,0.09349963431632013
538,0.0013664489136157403
539,-0.0007849914320420349
540,0.003778205465984981
541,0.023055199767702605
542,0.2721639775423856
543,0.001297492400928184
544,0.00120084882402053
545,0.002963634031658695
546,0.00776998463488305
547,0.012867176425336078
548,-5.018444322250962e-05
549,0.00036547643316521365
550,0.000946135176146549
551,0.00010194119562147623
552,0.0018804268395040784
553,-5.018444322250962e-05
554,0.00022778840311048838
555,0.00232395166175762
556,0.05287996598362469
557,0.11925850222099915
558,0.043352815691478204
559,0.010283264050289896
560,0.04462438360564486
561,0.5177201157170669
562,0.22043682969764394
563,0.19079405006437603
564,0.018735194377151328
565,0.0007778831352667212
566,-0.0009692099322824397
567,0.1582563677222922
568,-5.018444322250962e-05
569,0.4185903238009613
570,0.008968999475514996
571,0.07362001846018174
572,0.001296412057956724
573,0.010283264050289896
574,0.07047241910459554
575,0.0006686901122124908
576,0.0007162597987035173
577,0.003570919871957763
578,0.00014559821317482402
579,0.19586709716769965
580,0.20176773489936944
